price,quantities
3.0,541.4846470083797
3.0770770770770772,552.0613937194703
3.154154154154154,565.985625277073
3.2312312312312312,504.36596995207753
3.3083083083083085,534.922289341854
3.3853853853853852,511.2804609895215
3.4624624624624625,499.0216309486264
3.5395395395395397,520.382400671289
3.6166166166166165,524.1044391947771
3.6936936936936937,540.9036283352877
3.7707707707707705,565.3521080917342
3.8478478478478477,565.608621451846
3.924924924924925,495.6513182280914
4.002002002002002,518.4860246068699
4.079079079079079,544.8567854761691
4.156156156156156,529.9427805047018
4.233233233233233,526.8293344782873
4.31031031031031,492.2435946954184
4.387387387387387,532.6922886831543
4.464464464464465,506.8346340262122
4.541541541541541,528.7622732355642
4.618618618618619,489.46011373197
4.6956956956956954,477.8040899792064
4.772772772772773,484.19424916889574
4.84984984984985,556.2763274497653
4.926926926926927,544.3743017372698
5.004004004004004,516.651118866366
5.081081081081081,522.5307846080111
5.158158158158158,577.9598432628445
5.235235235235235,492.7489091928445
5.312312312312312,541.2743637241429
5.38938938938939,503.94131823270396
5.466466466466466,484.7600739543862
5.543543543543544,544.075784120656
5.62062062062062,503.74226086402297
5.697697697697698,515.8932378947728
5.774774774774775,529.1616781607034
5.851851851851851,501.1710860964303
5.928928928928929,517.1447472821171
6.006006006006006,523.6169084952783
6.083083083083083,520.0174791645371
6.16016016016016,532.7664305162266
6.237237237237237,511.5805659042134
6.314314314314315,530.1810692872814
6.391391391391391,519.4292216212392
6.468468468468469,512.9169251603628
6.545545545545545,528.9667095568756
6.622622622622623,554.9725082969813
6.6996996996997,533.441073307914
6.776776776776776,545.9471157278685
6.853853853853854,545.4100801383078
6.930930930930931,509.72427930801894
7.008008008008008,510.80216244612734
7.085085085085085,546.4473068382322
7.162162162162162,552.9047901091815
7.2392392392392395,577.0540830099197
7.316316316316316,528.4145849602968
7.393393393393393,514.304583063737
7.47047047047047,520.2025715370722
7.5475475475475475,524.5806760576147
7.624624624624625,527.797256180439
7.701701701701702,534.2391364513253
7.778778778778778,504.4708367195493
7.8558558558558556,503.720639757227
7.932932932932933,513.6886377557997
8.01001001001001,493.3768056885347
8.087087087087088,489.6359159430848
8.164164164164163,549.3721178310009
8.24124124124124,568.5502744357085
8.318318318318319,529.9162670048713
8.395395395395395,522.2802164167299
8.472472472472472,511.663434834602
8.54954954954955,502.1988125993322
8.626626626626626,543.8516718618189
8.703703703703702,565.5498568893851
8.78078078078078,498.24307311486257
8.857857857857859,514.15558172931
8.934934934934935,477.1960278924227
9.012012012012011,469.567794450126
9.08908908908909,519.9738238381228
9.166166166166166,470.97691030056694
9.243243243243242,479.9074160112352
9.32032032032032,533.360544194547
9.397397397397398,519.4795232270875
9.474474474474475,492.5833100241242
9.551551551551551,528.4811365749075
9.62862862862863,513.4900964042239
9.705705705705705,531.8225414554063
9.782782782782782,524.4699068476942
9.85985985985986,481.99257654878744
9.936936936936938,491.76887412014315
10.014014014014013,536.7253180482693
10.09109109109109,518.1874407365898
10.168168168168169,480.57379301632926
10.245245245245245,485.924146500599
10.322322322322321,530.3719402928177
10.3993993993994,479.73102521786564
10.476476476476476,515.9906025946468
10.553553553553552,486.1499103365814
10.63063063063063,501.6586153575219
10.707707707707709,510.3114964188768
10.784784784784785,510.6734683624614
10.861861861861861,532.4677614282976
10.93893893893894,481.2300776489076
11.016016016016016,531.390067252893
11.093093093093092,463.6372625088211
11.17017017017017,518.3223111386791
11.247247247247246,517.9122846576333
11.324324324324325,467.82295558791793
11.401401401401401,469.16079070979094
11.478478478478479,517.4858708826536
11.555555555555555,529.5048658340766
11.632632632632632,494.0492291288864
11.70970970970971,533.6316741793098
11.786786786786786,561.416722837054
11.863863863863864,490.2694301943851
11.94094094094094,489.32910545270886
12.018018018018017,524.7524438519847
12.095095095095095,523.9262669768548
12.172172172172171,510.05086152406426
12.24924924924925,480.23907903950254
12.326326326326326,480.57424494366103
12.403403403403404,491.81726816015134
12.48048048048048,466.7631910942014
12.557557557557557,507.9377492932088
12.634634634634635,558.9501870050929
12.711711711711711,518.2400224833534
12.78878878878879,496.07630311825005
12.865865865865866,490.29460179916464
12.942942942942942,490.19702707366827
13.02002002002002,505.7743459814431
13.097097097097096,473.5840840176246
13.174174174174174,471.27162832314684
13.25125125125125,523.0838107353352
13.328328328328327,493.6612939051226
13.405405405405405,489.6552478638211
13.482482482482482,462.7640397698717
13.55955955955956,494.4885142879273
13.636636636636636,492.69211645325777
13.713713713713714,487.8014582581657
13.79079079079079,493.87700578083485
13.867867867867867,498.3651024138373
13.944944944944945,520.4946187033241
14.022022022022021,501.4930575792361
14.0990990990991,501.4384471759645
14.176176176176176,488.0089842836262
14.253253253253252,508.9380115293808
14.33033033033033,511.0865840680501
14.407407407407407,514.1205219788365
14.484484484484485,513.5337957252439
14.561561561561561,458.0635050370498
14.63863863863864,469.436840885703
14.715715715715715,524.5117413398643
14.792792792792792,483.49820523288594
14.86986986986987,456.0127908999448
14.946946946946946,533.1889203025386
15.024024024024024,517.0396161036527
15.1011011011011,507.49975028994805
15.178178178178177,468.64301501402167
15.255255255255255,462.69816085029174
15.332332332332332,513.6964715551329
15.40940940940941,483.17931904226276
15.486486486486486,487.32728278377334
15.563563563563562,542.587710707167
15.64064064064064,453.3747597345268
15.717717717717717,523.8983736487236
15.794794794794795,484.7510807106295
15.871871871871871,477.9658031607283
15.94894894894895,450.1141146636844
16.026026026026024,495.1984838995862
16.103103103103102,489.5896335300112
16.18018018018018,454.4552875912276
16.25725725725726,514.9306746544077
16.334334334334336,475.3945335670227
16.41141141141141,480.94194239215057
16.488488488488485,471.3773891632749
16.565565565565564,469.66492486113816
16.64264264264264,514.5901041727922
16.71971971971972,487.4052101143799
16.796796796796798,521.6875134726589
16.873873873873876,487.56917516751076
16.95095095095095,499.6456274508014
17.028028028028025,472.91334928713326
17.105105105105103,457.9961005662486
17.18218218218218,494.61281373861317
17.25925925925926,489.67858742916263
17.336336336336338,476.57258285520624
17.413413413413412,464.46876572558494
17.49049049049049,477.3081044417626
17.567567567567565,489.6634542090767
17.644644644644643,507.4141806350982
17.72172172172172,481.3877508109612
17.7987987987988,526.1993936855104
17.875875875875877,511.2382293045582
17.952952952952952,499.4157490116137
18.03003003003003,516.0859976700443
18.107107107107105,500.5133733170123
18.184184184184183,506.4575817220383
18.26126126126126,504.7382467765011
18.33833833833834,513.6719596775558
18.415415415415417,490.767546687582
18.49249249249249,495.33056335181254
18.56956956956957,481.4727984309643
18.646646646646644,527.594900860497
18.723723723723722,510.4165939726391
18.8008008008008,472.7377314582974
18.87787787787788,452.1151416711357
18.954954954954957,498.8362451317301
19.03203203203203,469.49366609697427
19.10910910910911,490.2553323692625
19.186186186186184,447.30340186558215
19.263263263263262,497.8908542180704
19.34034034034034,490.42754598912467
19.41741741741742,494.4228786500709
19.494494494494493,473.2676786272202
19.57157157157157,506.3872412490417
19.64864864864865,474.637877833503
19.725725725725724,524.8243009727871
19.802802802802802,462.9027917163157
19.87987987987988,451.6697822342986
19.956956956956958,461.2376724678072
20.034034034034033,446.9630773595622
20.11111111111111,496.2780232035326
20.18818818818819,486.160654829367
20.265265265265263,462.94950492428336
20.34234234234234,466.0649123817672
20.41941941941942,491.2521331261213
20.496496496496494,480.3114543213089
20.573573573573572,454.7416293985236
20.65065065065065,424.47290677560756
20.72772772772773,465.47974586365706
20.804804804804803,506.2208127922735
20.88188188188188,446.0954963441938
20.95895895895896,469.26001966448393
21.036036036036034,444.2742617458391
21.113113113113112,478.12175694276283
21.19019019019019,429.36020497308385
21.26726726726727,472.35261711808306
21.344344344344343,460.9330486061981
21.42142142142142,486.53249689252385
21.4984984984985,439.63942592154734
21.575575575575574,521.4714198127172
21.65265265265265,501.1700481175706
21.72972972972973,465.62346422466345
21.806806806806808,460.6615756081406
21.883883883883883,482.37189605154083
21.96096096096096,420.4448001283765
22.03803803803804,470.6929663002732
22.115115115115113,455.3405254719338
22.19219219219219,424.4612875369219
22.26926926926927,458.8058209767521
22.346346346346344,463.07966813361486
22.423423423423422,476.717113612046
22.5005005005005,504.361688400878
22.57757757757758,483.1477010487047
22.654654654654653,486.1699317695297
22.73173173173173,495.9862511128889
22.80880880880881,463.04827153182924
22.885885885885884,447.4356954652631
22.962962962962962,429.02950689421556
23.04004004004004,476.98436343436094
23.117117117117118,483.5247642592701
23.194194194194193,467.9946469068408
23.27127127127127,482.5407865714986
23.34834834834835,471.7995924451444
23.425425425425423,474.7823570183597
23.5025025025025,481.9131532921603
23.57957957957958,491.3807028981847
23.656656656656654,414.7749001255189
23.733733733733732,497.4791724792652
23.81081081081081,480.4088275412685
23.88788788788789,546.1825044619077
23.964964964964963,463.5605049158773
24.04204204204204,441.8043506117655
24.11911911911912,474.02257303843305
24.196196196196194,462.3723932565419
24.273273273273272,446.1909842097606
24.35035035035035,474.634536637437
24.42742742742743,493.7304875146666
24.504504504504503,459.83313706173186
24.58158158158158,458.02431609870746
24.65865865865866,477.62051706544264
24.735735735735734,426.44333841226444
24.812812812812812,492.8714410367876
24.88988988988989,486.23123511299843
24.966966966966968,463.20764974926664
25.044044044044043,443.8643305452542
25.12112112112112,498.53781575977126
25.1981981981982,457.84368982222253
25.275275275275273,473.94221051218767
25.35235235235235,444.96375457988376
25.42942942942943,460.1795695102059
25.506506506506504,472.4711180231137
25.583583583583582,444.9467478981932
25.66066066066066,459.57792949503136
25.73773773773774,461.8845366292168
25.814814814814813,458.75426416943696
25.89189189189189,438.3486361586522
25.96896896896897,460.089365208151
26.046046046046044,500.8748650354626
26.123123123123122,440.9244939236021
26.2002002002002,480.93268096829854
26.27727727727728,459.5947879316293
26.354354354354353,471.61199954577353
26.43143143143143,484.90715231864715
26.50850850850851,454.9358752563035
26.585585585585584,467.3943928325061
26.66266266266266,431.30385898399254
26.73973973973974,487.6842225542195
26.816816816816814,440.2813027843578
26.893893893893893,427.52898674077034
26.97097097097097,453.3911199884058
27.04804804804805,468.64828674793887
27.125125125125123,451.8594583892561
27.2022022022022,487.49030702693847
27.27927927927928,525.478318619676
27.356356356356354,468.87097447526594
27.433433433433432,442.75740274714474
27.51051051051051,480.89363338639083
27.58758758758759,464.54181808185587
27.664664664664663,441.6219781378258
27.74174174174174,499.8685781540967
27.81881881881882,414.47673697693745
27.895895895895894,442.43688973640764
27.972972972972972,418.19222093657663
28.05005005005005,470.2087452393711
28.127127127127125,459.5269195119762
28.204204204204203,471.57830417988293
28.28128128128128,439.397923324027
28.35835835835836,383.92091505987776
28.435435435435434,482.46861847133556
28.51251251251251,473.01873021399314
28.58958958958959,463.40041297883687
28.666666666666664,435.7712378621417
28.743743743743742,441.78936746363166
28.82082082082082,470.85858804617135
28.8978978978979,426.6010567203762
28.974974974974973,438.47800168447407
29.05205205205205,457.8920640951578
29.12912912912913,437.6627563366942
29.206206206206204,500.7454096004654
29.283283283283282,449.3481229848271
29.36036036036036,444.3596552492361
29.43743743743744,411.39222442536294
29.514514514514513,444.48466728322876
29.59159159159159,420.0947040749821
29.66866866866867,429.26212632706256
29.745745745745744,469.1646457660391
29.822822822822822,400.9948446718231
29.8998998998999,406.04115267002004
29.976976976976974,450.9514116729604
30.054054054054053,490.62495547904507
30.13113113113113,492.50489945878996
30.20820820820821,427.8700571623592
30.285285285285283,492.567155656712
30.36236236236236,468.2654590279666
30.43943943943944,443.2424259461125
30.516516516516514,414.8101270224242
30.593593593593592,436.1489977594451
30.67067067067067,436.33247477567977
30.74774774774775,468.18385010369263
30.824824824824823,429.99539357962755
30.9019019019019,409.33089052413493
30.97897897897898,467.3233759709588
31.056056056056054,445.11108894262054
31.133133133133132,476.28301795883124
31.21021021021021,434.784460687971
31.287287287287285,425.71973328170986
31.364364364364363,410.1254578228108
31.44144144144144,423.47640183248535
