sales,advertising,popularity_index
145.51271097187526,29.411100324671672,13.900294073447208
146.92492776854593,28.431030733343576,7.432787847239109
190.51156611211007,31.973908874534906,16.203372712581334
90.18177419633103,18.308533978135408,11.604359644997638
132.84425716668693,24.25510254526417,17.582979212399998
175.28265626174397,34.16790754002717,10.103939008666273
223.26216840747347,45.57394081344107,10.640772932032302
139.291546194773,26.108264567884365,12.892863876247963
125.27417420866958,22.800052508368562,8.82069848243132
163.80585247601186,28.693889070703225,12.692085304953897
84.86545670834766,14.33652947796121,13.163741694771552
173.62039869975672,25.28893463280806,10.77031681079217
218.51657425260555,41.60164560736632,12.365234700624834
157.41626155707803,23.725498268857443,21.13109119895372
202.61657140073072,34.34406629798565,14.000672612515173
110.2909736306461,15.970687407964366,14.995582915035245
122.47864759931008,24.084135325922556,19.1938864523761
177.24561460743854,35.44660746916455,9.472241274312157
152.20442041988142,27.321589981483434,23.574023213468468
139.42941135198268,21.81087967924759,22.56675765580565
192.8640365939921,34.816987973960536,12.386791360521476
236.98179130888312,43.780621089615096,23.289302698413533
104.13022080302785,12.86113684759453,13.762545487317965
134.61341112057193,22.045724036112627,10.604459251051587
222.32434786242845,34.69003079163488,15.748343269559077
110.6165037942916,22.003981377582488,12.873953894784226
209.21589748156492,42.56323804054094,11.235773472157272
99.955278659413,18.660817886363667,6.503724103654596
149.9842755209735,29.379202746473275,21.72118915219944
93.51213064875762,12.630263106671821,12.87875464440279
142.72911673988264,23.94580902699991,13.082679546955857
118.88057636003958,23.920132566692377,17.640058279387453
152.71773987439357,25.970242303855045,16.765897801275774
170.28263104711758,25.014268457725954,17.842562873513806
102.41743981521479,14.684084061493708,8.300730459744113
174.45738296589343,30.672738561369577,15.76303655156245
184.93231785144656,39.3278923388858,20.343821724979257
107.86785866964269,22.25127404133894,13.326119304070525
75.94244562605466,10.681694410178553,19.042824507257542
140.70078917360925,26.272739081122808,16.656837648617838
122.80223757311809,18.645779267524986,16.286763759934434
152.89897109166668,7.392543844283592,26.54965087213399
117.73243055576418,20.954448113825887,9.69048422913243
85.98036898130628,20.89665305651111,8.18508606931728
159.8044070979717,25.147804564238292,10.457679185137476
186.62634977441363,28.160494702226764,15.415523774735801
226.46108908517647,34.46153436863827,20.918638807975608
147.67866982474686,27.41685546963077,8.137385526981538
157.95616897768696,27.1518379576399,15.186926410799414
122.28074269696982,21.951768257336063,15.471670778612019
157.83718522886795,32.807985841858645,8.56352013123875
230.3224462203572,44.22587197992919,21.97209330911667
89.32423581913429,10.198570593022586,21.252111635869934
171.06600699648462,27.24696130140711,24.028825693074047
195.9643594545402,31.156687945058877,13.504953162260833
159.2363333579654,30.030336545410616,13.504333344102331
103.80863385738978,19.35282618639508,9.700973430843458
191.62344588834986,31.751613148477986,15.8472911418648
165.38927315216097,34.815083739396954,16.163345916330723
200.16088779435327,30.48249837098401,26.015027505477352
93.84460775593807,17.59674593131418,11.681151824207738
120.93096493687118,17.39417293632518,21.989567644861996
211.56679571258582,39.172758030070234,19.154208768333657
115.83314381912626,12.071335416327472,20.216138307111272
78.33432778493786,8.642533228752221,13.268830748886476
193.12438873560268,27.427562490157857,20.007640321008736
223.13313462874,29.785677016346426,16.211088106110328
160.60334034272717,29.525953322250878,7.925187450733136
150.4832444037608,25.42008892163983,20.769878478418885
188.9813149410196,32.620062574492955,21.258915638423687
